"Subject"	"Activity"	"tBodyAcc-mean()-X-avg"	"tBodyAcc-mean()-Y-avg"	"tBodyAcc-mean()-Z-avg"	"tBodyAcc-std()-X-avg"	"tBodyAcc-std()-Y-avg"	"tBodyAcc-std()-Z-avg"	"tGravityAcc-mean()-X-avg"	"tGravityAcc-mean()-Y-avg"	"tGravityAcc-mean()-Z-avg"	"tGravityAcc-std()-X-avg"	"tGravityAcc-std()-Y-avg"	"tGravityAcc-std()-Z-avg"	"tBodyAccJerk-mean()-X-avg"	"tBodyAccJerk-mean()-Y-avg"	"tBodyAccJerk-mean()-Z-avg"	"tBodyAccJerk-std()-X-avg"	"tBodyAccJerk-std()-Y-avg"	"tBodyAccJerk-std()-Z-avg"	"tBodyGyro-mean()-X-avg"	"tBodyGyro-mean()-Y-avg"	"tBodyGyro-mean()-Z-avg"	"tBodyGyro-std()-X-avg"	"tBodyGyro-std()-Y-avg"	"tBodyGyro-std()-Z-avg"	"tBodyGyroJerk-mean()-X-avg"	"tBodyGyroJerk-mean()-Y-avg"	"tBodyGyroJerk-mean()-Z-avg"	"tBodyGyroJerk-std()-X-avg"	"tBodyGyroJerk-std()-Y-avg"	"tBodyGyroJerk-std()-Z-avg"	"tBodyAccMag-mean()-avg"	"tBodyAccMag-std()-avg"	"tGravityAccMag-mean()-avg"	"tGravityAccMag-std()-avg"	"tBodyAccJerkMag-mean()-avg"	"tBodyAccJerkMag-std()-avg"	"tBodyGyroMag-mean()-avg"	"tBodyGyroMag-std()-avg"	"tBodyGyroJerkMag-mean()-avg"	"tBodyGyroJerkMag-std()-avg"	"fBodyAcc-mean()-X-avg"	"fBodyAcc-mean()-Y-avg"	"fBodyAcc-mean()-Z-avg"	"fBodyAcc-std()-X-avg"	"fBodyAcc-std()-Y-avg"	"fBodyAcc-std()-Z-avg"	"fBodyAccJerk-mean()-X-avg"	"fBodyAccJerk-mean()-Y-avg"	"fBodyAccJerk-mean()-Z-avg"	"fBodyAccJerk-std()-X-avg"	"fBodyAccJerk-std()-Y-avg"	"fBodyAccJerk-std()-Z-avg"	"fBodyGyro-mean()-X-avg"	"fBodyGyro-mean()-Y-avg"	"fBodyGyro-mean()-Z-avg"	"fBodyGyro-std()-X-avg"	"fBodyGyro-std()-Y-avg"	"fBodyGyro-std()-Z-avg"	"fBodyAccMag-mean()-avg"	"fBodyAccMag-std()-avg"	"fBodyBodyAccJerkMag-mean()-avg"	"fBodyBodyAccJerkMag-std()-avg"	"fBodyBodyGyroMag-mean()-avg"	"fBodyBodyGyroMag-std()-avg"	"fBodyBodyGyroJerkMag-mean()-avg"	"fBodyBodyGyroJerkMag-std()-avg"
2	"SITTING"	0.275576212533784	0.020024798480473	0.11013004466	0.986617434013514	0.949492012467122	0.946693733016216	0.888321506581081	0.167534094040059	0.21602884908077	0.983347240445946	0.967080885437838	0.952439815725676	0.0770071522782838	0.0236786043941632	0.0224719276495405	0.987230196337838	0.977442820094595	0.983900477405405	0.0376021669782514	0.0876627687906757	0.116999946185946	0.985494086783784	0.970105997689189	0.964406026581081	0.0964796065932432	0.0413415761326027	0.0543917202622676	0.988973811972973	0.987601324608108	0.986394243405405	0.962482685445946	0.951051250127297	0.962482685445946	0.951051250127297	0.984762960986487	0.981884052743243	0.954665198486486	0.958704488391892	0.989586162135135	0.986677652189189	0.98599558222973	0.957483436148649	0.962632629662162	0.987001485283784	0.948699859221622	0.942496017167568	0.987297042054054	0.977323147972973	0.981291113067568	0.988352483324324	0.979329309716216	0.985144454040541	0.982380187851351	0.975183279878378	0.966634950608108	0.986534008594595	0.967709071067568	0.967037296256757	0.960419230081081	0.953430646967568	0.981350683162162	0.981487184175676	0.969416194743243	0.959229953216216	0.987142736540541	0.986726794283784
3	"SITTING"	0.269131754469298	0.0304583936280702	0.107361654958772	0.977869617807018	0.90080052877193	0.922583405614035	0.859969518333333	0.145122637951298	0.268664053052632	0.968767403245614	0.934073661842105	0.929769295263158	0.0747045151938596	0.0392452531734211	0.0386783362864912	0.982297439473684	0.968201139385965	0.982005202368421	0.0374571094131579	0.0925271732175439	0.129900559304912	0.977779240964912	0.962053039912281	0.941989573596491	0.0990727527807018	0.0417689449610526	0.0606760404265789	0.984142885350877	0.986171309385965	0.981568470175439	0.929159139824561	0.909785783596491	0.929159139824561	0.909785783596491	0.97926088245614	0.977159456666667	0.939201416140351	0.944620186561404	0.986558041842105	0.984662746491228	0.978233119298246	0.92571857622807	0.944248822280702	0.977928315964912	0.895523105438596	0.918286108421053	0.982469262807018	0.968438617017544	0.979075704912281	0.983752919385965	0.970297741842105	0.983583446578947	0.973585789473684	0.97022271377193	0.949222058333333	0.979146816403509	0.95820724868421	0.94514089754386	0.934499191140351	0.912107843947368	0.976732060438597	0.976753226403509	0.961464093070175	0.943975831736842	0.985431962982456	0.984443404035088
4	"SITTING"	0.27153827992	0.025570167594	0.10902976788	0.980309931	0.89315010692	0.9322030066	0.8693030064	0.225060223411106	0.11012048108	0.9814052948	0.93272710386	0.9509492546	0.07906525862	0.0398782697494	0.029268195358	0.9767421962	0.9445961056	0.9790387658	0.04944351156	0.08943006108	0.13314104482	0.9701317904	0.9584681204	0.9279722294	0.09694948424	0.041848389996	0.0522865223312	0.9698997312	0.984441358	0.9688048316	0.93569482	0.9144078448	0.93569482	0.9144078448	0.9701322836	0.9625491104	0.9260633138	0.928898293	0.9804904618	0.9758066902	0.9774624984	0.9057829318	0.9517837432	0.9819081892	0.8939621082	0.9269993168	0.9768457126	0.9442983908	0.9751549056	0.9787769122	0.949293158	0.9816994482	0.9605896358	0.9675836478	0.9337768922	0.973333107	0.954120419	0.9328683544	0.929002095	0.9198157096	0.9625007338	0.9615845194	0.9487697524	0.9288505544	0.9765477634	0.9762617538
5	"SITTING"	0.273694139545455	0.0250495209022727	0.110214021584091	0.980945022045455	0.904335121022727	0.926094740227273	0.880731443863636	0.196560123181818	0.154459191025	0.983137541590909	0.939942979795454	0.945008999545455	0.0749577410909091	0.0312566989159091	0.0269864338017273	0.975204850227273	0.952786261136364	0.973436529545455	0.0422355209795455	0.0835484079545455	0.133341176977273	0.966225485	0.950064068181818	0.940637937045455	0.0889747665681818	0.0454702982386364	0.0568142400068182	0.966037012045455	0.975433911363636	0.964878512727273	0.9379783225	0.920939027727273	0.9379783225	0.920939027727273	0.969320155681818	0.965757731590909	0.934301646590909	0.931414810454545	0.973848287045455	0.970392610454546	0.977450812045455	0.921434735681818	0.946064216818182	0.9825908425	0.902504313536364	0.92184351	0.976024951136364	0.954237489772727	0.969501330681818	0.976530547272727	0.954464442045455	0.97602233	0.957117251818182	0.955460359318182	0.938003425909091	0.969390369318182	0.947571471590909	0.947346476590909	0.936290604545455	0.925669291136364	0.964440302272727	0.966545323409091	0.944760322045455	0.934746865454545	0.971598370227273	0.970675403409091
6	"SITTING"	0.276778487454545	0.0220340655654545	0.110127728709091	0.980164933636364	0.923682131090909	0.925797097090909	0.933692934909091	0.127095549172727	0.152705819219273	0.988872369272727	0.960875994727273	0.955475832363636	0.0754721635223636	0.0237934626692727	0.0263124924529091	0.969929476363636	0.945143686181818	0.958572952545454	0.0383953757267273	0.0899083302550909	0.1175794832	0.957367681818182	0.944130044727273	0.939681350909091	0.0936693524363636	0.0400678825189091	0.0513248123203636	0.943714804727273	0.961780726363636	0.958787671272727	0.949543531272727	0.931572655636364	0.949543531272727	0.931572655636364	0.962733502	0.948181827818182	0.932703812181818	0.921259472727273	0.962929227818182	0.950150571818182	0.975351454727273	0.928264365454545	0.935798115272727	0.982451284727273	0.925676956	0.925768475636364	0.971037479818182	0.947070821272727	0.954199785636364	0.971488767454545	0.946880042	0.961636555090909	0.939671400545455	0.943857393090909	0.934764895454545	0.963407046545455	0.944901470363636	0.947326797818182	0.935750391272727	0.939547202909091	0.948348653636364	0.947304700363636	0.929725679272727	0.929549141636364	0.952034566	0.951196693454545
7	"SITTING"	0.284674637291667	0.02124989850375	0.123976769416667	0.972668374583333	0.909454698541667	0.865602804395833	0.969147824375	0.02422431294375	0.0680646642979167	0.957082433333333	0.945436264583333	0.897671189166667	0.0797197484791667	0.0357593162185417	0.060534692576875	0.982158098125	0.969458676458333	0.972256472708333	0.04966567109125	0.121552754347917	0.14222823593125	0.941870953333333	0.944124336458333	0.937021208541667	0.0960536511333333	0.0456617129583333	0.051863493125	0.974369045625	0.981024680625	0.980954665416667	0.918432107083333	0.8870989260625	0.918432107083333	0.8870989260625	0.976559676458333	0.970243274166667	0.897870535	0.898063314375	0.981665122291667	0.976214430208333	0.972697126875	0.93149063375	0.904675337916667	0.972879966041667	0.904629195833333	0.8597228575	0.982037243958333	0.969423612916667	0.968503504791667	0.984026344375	0.971814980208333	0.974699194375	0.9436317575	0.956678065	0.9474199325	0.9427264225	0.93824472	0.939826018125	0.90895677625	0.888200115916667	0.970954184166667	0.9684948675	0.933081955208333	0.895804978125	0.978634991458333	0.97496593875
8	"SITTING"	0.267491472934783	0.0235463858130435	0.107449282782609	0.979026152391304	0.931185968630435	0.939553030217391	0.832453878043478	0.240095117065217	0.263895185521739	0.966757967173913	0.938075532543478	0.935475331521739	0.0786713761086957	0.0329876853745217	0.0238530872734783	0.985188753695652	0.980784606086957	0.985285807173913	0.0547396987173913	0.118159216347826	0.140585247934783	0.984524052826087	0.97150069673913	0.959623548478261	0.0923150250434783	0.0413092184130435	0.0517347352695652	0.993264647391304	0.98887627673913	0.985241405434783	0.952139704347826	0.929943615630435	0.952139704347826	0.929943615630435	0.986061512173913	0.980667377391304	0.93268224326087	0.953001632173913	0.991807428043478	0.986756670869565	0.981142909782609	0.94421971826087	0.959436275869565	0.978256730652174	0.930770722826087	0.933889846521739	0.984977270652174	0.980221104565217	0.982995311086956	0.986913610652174	0.983038783478261	0.986185349347826	0.982200309782609	0.97658989	0.961798676956522	0.985339301521739	0.96892443326087	0.962632253913044	0.947981783478261	0.93172124	0.980932292391304	0.97932021173913	0.965806789347826	0.953251156521739	0.987730604130435	0.986147262608696
9	"SITTING"	0.26427079834	0.027659477592	0.11512961134	0.9572277914	0.875141405	0.84170459428	0.9163245106	0.0799452446422	0.155883815828	0.9552804062	0.94645197	0.88585411242	0.077982020426	0.035672805378	0.059755478981	0.9645358564	0.9567775448	0.9618894376	0.042697879614	0.13697819024	0.0984831275692	0.9590200492	0.9191882264	0.9301768338	0.0930708106	0.049628640328	0.054047629126	0.9645323452	0.9719274472	0.9687388914	0.8933617176	0.8637564342	0.8933617176	0.8637564342	0.964383757	0.9517802432	0.9032355368	0.9066063206	0.9733641366	0.9663610734	0.959413594	0.911683219	0.8922013438	0.956903459	0.86761360746	0.840322198824	0.9655962396	0.9580073906	0.9575269752	0.9666604036	0.9585229866	0.9649413418	0.950315237	0.9396930078	0.940312313	0.9618360162	0.910583361	0.9341874784	0.8977181972	0.8691725114	0.9530504408	0.9493949814	0.9344377378	0.9064712292	0.9683155878	0.9659970148
1	"STANDING"	0.278882600384047	0.0190757122444313	0.109142902048198	0.988010737119645	0.948167787119645	0.955266568335303	0.937704378788774	0.208372025385524	0.136170845727386	0.988435441506647	0.974985027976366	0.963681880605613	0.0754503937023781	0.0190574412947666	0.0177299466063619	0.985425378641063	0.972652082333826	0.985006808389956	0.032173031705096	0.0801747803387002	0.0886899773463811	0.956218805228951	0.971906217976366	0.969332018744461	0.101209125021418	0.0420683112187592	0.0532603557994978	0.977224431669129	0.986238824387002	0.984404961624815	0.965629093988183	0.960240920871492	0.965629093988183	0.960240920871492	0.983089446912851	0.980155293781388	0.953467119556869	0.944439483633678	0.985410199660266	0.981930330635155	0.986124464977843	0.956247133825702	0.968893559261448	0.989007365878877	0.946919675716396	0.95171642196455	0.985403822141802	0.972655898700148	0.982394789867061	0.986824121299852	0.974765954711965	0.986285736587888	0.956536966927622	0.975085923013294	0.970677320221566	0.956885181905465	0.970436784756278	0.9717701005613	0.967528626706056	0.962115298936485	0.979604941595273	0.979809614357459	0.960765061019202	0.944357937754801	0.982862580605613	0.981758593914328
2	"STANDING"	0.278594557601523	0.0190156159536066	0.108433267618033	0.985641358477157	0.93530970142132	0.943850532982234	0.937151874111675	0.211572290645685	0.105749489277457	0.989694757005076	0.973419144974619	0.957998813426396	0.0752563394352792	0.0209985603538249	0.021560090921901	0.980343683477157	0.963868513337563	0.979259780114213	0.0310399992905076	0.0761600405042259	0.0869989183404822	0.946764964111675	0.96158355534264	0.959639990774112	0.100737489164213	0.042381863218401	0.0535254528307614	0.965242550736041	0.980067963604061	0.976878590634518	0.957118452220812	0.950755032423858	0.957118452220812	0.950755032423858	0.977099086840101	0.971413821548223	0.944883327906091	0.932475761624366	0.977945227969543	0.972795904733503	0.982708162538071	0.944314879467005	0.958795212652284	0.987113619670051	0.934431491269036	0.940117370063452	0.980362902373096	0.964101611738579	0.97584545677665	0.982171038337563	0.966340273121827	0.98137517035533	0.944069295812183	0.965242291535533	0.960302251903553	0.948377292271574	0.959915073451777	0.963228017538071	0.958327178908629	0.953887432271574	0.971183913515228	0.970743881662437	0.949319841357868	0.933890002779188	0.97398418357868	0.972989673845178
3	"STANDING"	0.278604054666667	0.0227139235816667	0.108636729107683	0.97206084425	0.892566873666667	0.912122876166667	0.951514359083333	0.208628885175	0.0680709887741667	0.9891006695	0.957779538916667	0.93850909125	0.0751644931740833	0.0300998459834167	0.030363875777725	0.962664081833333	0.949372566083333	0.9710131615	0.0320031982841667	0.0791077492866667	0.0889419170666667	0.905844153666667	0.93413937525	0.92144546125	0.0995860111041667	0.0476254047041667	0.0557931607716667	0.950368513083333	0.968286866583333	0.96446473575	0.927959340666667	0.915844979666667	0.927959340666667	0.915844979666667	0.965165170666667	0.949749555333333	0.902808280333333	0.884643742333333	0.967578507333333	0.9568517535	0.9659696415	0.913680239416667	0.938810571416667	0.975091470833333	0.889060744833333	0.906023311	0.96267730025	0.950350289583333	0.966086118	0.966296776833333	0.952058005416667	0.974788824	0.908392056416667	0.941604016416667	0.926805117916667	0.90677081375	0.931161659	0.927331756833333	0.9294658705	0.921785511833333	0.950953123916667	0.94743638875	0.915534497833333	0.886110702083333	0.959796021083333	0.95608264525
